cluster	rank	gene	score
8	44	SH3BGRL3	19.877544403076172
8	45	RPS15	19.673006057739258
8	46	CFL1	19.45539665222168
8	47	RPS15A	19.3665771484375
8	48	HNRNPA1	19.282520294189453
8	49	RPL28	19.153339385986328
9	0	MS4A1	77.26837921142578
9	1	CD79A	71.30491638183594
9	2	VPREB3	70.17799377441406
9	3	CD37	69.02549743652344
9	4	BANK1	63.416046142578125
9	5	RPS27	56.46993637084961
9	6	CD74	56.138702392578125
9	7	CXCR4	56.02103042602539
9	8	LTB	53.689273834228516
9	9	RPS21	53.39328384399414
9	10	CD79B	53.000450134277344
9	11	HLA-DQB1	51.82295227050781
9	12	HLA-DRB1	51.6754035949707
9	13	HLA-DRA	51.20521545410156
9	14	RPS29	51.071983337402344
9	15	HLA-DQA1	50.59090805053711
9	16	MT-ATP6	50.20130920410156
9	17	POU2F2	49.7126579284668
9	18	RPL37	49.61676025390625
9	19	RALGPS2	49.149444580078125
9	20	CD83	48.14851379394531
9	21	BASP1	47.67839050292969
9	22	MT-ND3	47.24856948852539
9	23	CD52	47.18976974487305
9	24	RPL18A	46.521663665771484
9	25	RPS2	46.44374465942383
9	26	HLA-DPA1	46.234195709228516
9	27	RPL23A	45.83271026611328
9	28	RPL19	45.21574783325195
9	29	RPSA	44.7929573059082
9	30	MEF2C	44.69697952270508
9	31	RPL30	44.56975555419922
9	32	SMIM14	44.5067138671875
9	33	RPS8	44.44312286376953
9	34	RPS11	43.77151107788086
9	35	RPS23	43.52825927734375
9	36	MT-ND1	43.102840423583984
9	37	RPL18	42.99402618408203
9	38	RPL11	42.97815704345703
9	39	HLA-DPB1	42.59400939941406
9	40	RPS18	42.57301330566406
9	41	BTG1	41.89501953125
9	42	RPL7A	41.54750061035156
9	43	PTPRCAP	41.419227600097656
9	44	RPL37A	41.27434539794922
9	45	RPL38	39.92959976196289
9	46	TCF4	39.69689178466797
9	47	ARHGAP24	39.26520538330078
9	48	RPL29	39.233821868896484
9	49	CD22	39.19602966308594
10	0	RPL13A	32.684017181396484
10	1	RPL21	28.38545799255371
10	2	RPS27	28.189226150512695
10	3	RPS19	27.289493560791016
10	4	TMSB4X	26.932701110839844
10	5	RPL32	22.98271942138672
10	6	CD52	21.64059829711914
10	7	RPLP2	21.488182067871094
10	8	RPS6	21.22123146057129
10	9	RPL27A	21.212526321411133
10	10	RPS15	21.01736831665039
10	11	RPS15A	20.94170570373535
10	12	RPS8	20.481796264648438
10	13	RPS18	19.824636459350586
10	14	RPL10	19.73057746887207
10	15	RPS25	19.12507438659668
10	16	RPL31	18.874616622924805
10	17	RPL13	18.66306495666504
10	18	RPL23A	18.518314361572266
10	19	RPL41	18.229185104370117
10	20	RPL34	17.857816696166992
10	21	PTMA	17.758644104003906
10	22	RPL18A	15.678396224975586
10	23	RPL35	14.674899101257324
10	24	RPS29	13.338380813598633
10	25	RPS5	12.940423965454102
