cell	n_genes_by_counts	total_counts	pct_counts_mt
64017401	2264	3307.0	1.4817054
64017403	2231	3312.0	4.861111
64017444	2357	3213.0	0.52910054
64017445	2232	3266.0	4.2559705
64017447	2253	3314.0	3.1080267
64017469	1946	3229.0	1.0529575
64017473	2236	3241.0	2.3141005
64017474	2435	3239.0	0.061747454
64017492	2348	3224.0	0.5272953
64017498	2264	3208.0	0.37406483
64017512	2261	3202.0	1.2492192
64017533	2283	3131.0	0.990099
64017534	2128	3097.0	3.0997741
64017548	2164	3122.0	1.0570147
64017568	2294	3154.0	4.0900445
64017600	2168	3124.0	7.6504483
64017601	2337	3038.0	0.23041475
64017610	2159	3097.0	4.6173716
64017628	2122	3006.0	1.5635395
64017635	2156	2966.0	1.3149022
64017641	1893	2938.0	12.117086
64017645	2135	3045.0	1.3464695
64017651	1379	3049.0	43.65366
64017661	1936	3005.0	9.284526
64017664	2071	2899.0	1.1728182
64017666	1965	2931.0	6.345957
64017668	2144	2947.0	0.9840515
64017669	1418	3012.0	39.741035
64017697	2038	2866.0	2.6168878
64017700	2094	2944.0	1.4945652
64017702	1364	2949.0	37.877247
64017707	2053	2949.0	6.476772
64017724	2027	2827.0	2.0516448
64017725	1851	2932.0	15.245565
64017726	2163	2883.0	0.6590357
64017743	2046	2894.0	0.76019347
64017745	1985	2884.0	6.2760057
64017750	2275	2812.0	2.2759602
64017754	2017	2865.0	5.165794
64017765	2075	2857.0	0.63003147
64017769	1378	2802.0	32.048534
64017770	1254	2869.0	44.09202
64017771	1700	2893.0	19.08054
64017778	2228	2832.0	2.012712
64017814	2072	2748.0	0.32751092
64017824	1856	2735.0	8.884827
64017825	1965	2704.0	0.51775146
64017827	1781	2743.0	15.967919
64017828	1739	2740.0	0.1459854
64017830	2069	2772.0	0.21645021
64017836	2010	2735.0	0.76782453
64017844	1866	2649.0	2.3405058
64017873	1781	2637.0	1.4410315
64017877	1816	2663.0	9.387908
64017897	1862	2542.0	0.31471282
64017898	1880	2549.0	0.7061593
64017903	1961	2625.0	0.07619047
64017910	1697	2596.0	22.727274
64017916	1885	2540.0	1.0629921
64017944	1923	2531.0	0.55314106
64017962	777	2407.0	24.80266
64017964	1356	2539.0	18.98385
64017968	1952	2539.0	1.0240252
64017972	1945	2558.0	2.0719311
64017981	1946	2499.0	1.0004002
64017995	1735	2498.0	8.046437
64018004	1628	2449.0	14.250715
64018012	1681	2474.0	8.003233
64018014	1828	2413.0	1.8234562
64018022	1938	2418.0	1.3647643
64018045	1888	2394.0	1.2113618
64018080	1725	2296.0	2.4390242
64018087	1648	2343.0	18.35254
64018099	1767	2427.0	3.7082818
64018111	1835	2352.0	2.0833335
64018130	1883	2322.0	0.0
64018135	1801	2267.0	0.39700046
64018139	1769	2221.0	1.530842
64018141	1783	2249.0	1.2005335
64018146	1676	2202.0	8.900999
64018147	1759	2257.0	1.8165708
64018166	1018	2278.0	46.44425
64018176	1641	2174.0	1.0579576
64018202	1460	2162.0	14.93987
64018206	1676	2153.0	1.02183
64018209	1612	2121.0	2.3573785
64018219	1685	2106.0	0.9021842
64018227	1604	2101.0	1.9038552
64018243	1653	2081.0	0.7688611
64018251	1578	2103.0	4.2796006
64018261	1494	2087.0	1.2458074
64018276	1500	2072.0	3.4749036
64018277	1214	1993.0	21.274462
64018288	1622	2070.0	1.062802
64018289	1702	2065.0	0.62953997
64018290	1496	2040.0	0.34313726
64018295	1499	1992.0	9.98996
64018296	1459	2041.0	5.536502
64018298	1642	2016.0	1.4384921
64018301	1288	1965.0	5.394402
64018307	1012	2066.0	30.880928
64018310	1610	2021.0	0.79168725
64018312	1552	2036.0	1.9646366
64018318	1638	2006.0	1.5453639
64018321	1471	2002.0	7.842158
64018324	1604	1983.0	5.6984367
64018327	1623	2037.0	2.1109474
64018338	1445	1977.0	10.116338
64018340	1159	2001.0	28.985506
64018343	1458	1987.0	8.907902
64018350	1373	1903.0	10.299527
64018351	1153	1949.0	27.809134
64018354	1504	1918.0	1.2513034
64018357	1583	1993.0	2.9101856
64018359	1474	1906.0	1.4165792
64018360	1569	1989.0	0.95525396
64018363	1541	1982.0	3.1786072
64018383	1288	1924.0	17.099792
64018384	1408	1895.0	14.300792
64018408	898	1920.0	40.104164
64018414	1452	1852.0	1.4578834
64018438	1523	1905.0	0.62992126
64018445	1385	1747.0	1.4882656
64018452	1474	1879.0	1.1708355
64018457	1421	1782.0	1.6835017
64018463	1393	1811.0	5.080066
64018484	1390	1757.0	2.048947
64018486	1328	1755.0	7.3504276
64018488	1404	1748.0	1.7734554
64018494	1343	1801.0	8.772903
64018496	1295	1825.0	13.643835
64018508	1144	1789.0	23.309113
64018511	1331	1763.0	1.8718094
64018515	1433	1789.0	1.509223
64018523	1333	1744.0	12.614679
64018531	1429	1819.0	0.0
64018542	1315	1693.0	4.430006
64018558	996	1705.0	29.266861
64018565	1295	1702.0	1.9976499
64018575	1411	1748.0	2.9748282
64018577	1427	1752.0	0.5707763
64018582	1049	1736.0	28.45622
64018589	954	1617.0	27.272728
64018620	1358	1686.0	1.5421115
64018623	1139	1696.0	19.044811
64018626	1371	1696.0	0.9433962
64018632	1156	1629.0	2.946593
64018636	1132	1589.0	12.27187
64018643	873	1666.0	36.434574
64018656	1189	1700.0	8.823529
64018662	1379	1561.0	1.9859065
64018663	1237	1572.0	3.8804073
64018670	956	1554.0	10.102961
64018671	945	1620.0	32.407406
64018677	1292	1610.0	2.2981367
64018678	1151	1545.0	11.585761
64018686	1312	1568.0	2.232143
64018705	718	1486.0	43.539703
64018709	1222	1592.0	0.18844222
64018710	1310	1589.0	0.566394
64018719	1131	1519.0	7.0441084
64018730	1045	1568.0	26.466837
64018736	958	1551.0	31.850418
64018741	1195	1524.0	9.84252
64018745	824	1569.0	23.70937
64018760	1112	1504.0	8.710107
64018768	1215	1475.0	0.8813559
64018771	1198	1515.0	2.178218
64018773	1000	1526.0	17.16907
64018780	1243	1547.0	3.684551
64018781	1318	1533.0	2.3483367
64018790	802	1362.0	29.66226
64018797	1203	1511.0	4.103243
64018824	1171	1419.0	2.60747
64018832	918	1389.0	25.12599
64018835	1234	1424.0	2.4578652
64018837	1214	1480.0	2.1621623
64018842	1120	1353.0	0.14781965
64018846	1038	1466.0	4.3656206
64018856	994	1414.0	23.691654
64018861	1225	1412.0	0.35410765
64018862	1307	1410.0	1.7730497
64018877	1162	1423.0	3.7947998
64018892	1167	1384.0	1.8786126
64018906	1036	1373.0	15.586308
64018908	1166	1394.0	1.8651363
64018913	854	1339.0	23.076923
64018917	1237	1400.0	0.57142854
64018918	1093	1371.0	6.5645514
64018927	1127	1392.0	7.543103
64018929	1080	1344.0	3.3482141
64018932	1160	1401.0	3.997145
64018933	1081	1379.0	14.285715
64018935	934	1349.0	19.273537
64018942	957	1293.0	1.0054138
64018945	855	1360.0	12.941177
64018948	1113	1343.0	5.882353
64018965	1088	1336.0	0.8982036
64018978	1099	1409.0	12.207239
64018994	1058	1265.0	5.217391
64018999	941	1341.0	18.344519
64019011	1124	1392.0	4.0948277
64019025	746	1286.0	34.21462
64019032	970	1266.0	8.451817
64019038	1095	1293.0	1.5467905
64019039	1025	1241.0	3.6261077
64019042	1032	1311.0	3.9664376
64019056	879	1244.0	17.202572
64019060	1063	1293.0	2.4748645
64019086	1070	1274.0	1.0204082
64019088	1057	1253.0	5.9856343
64019091	1140	1279.0	0.23455825
64019099	945	1253.0	11.332801
64019123	959	1212.0	7.0132008
64019127	921	1254.0	19.059011
64019128	995	1187.0	3.4540858
64019141	1037	1223.0	1.3900245
64019155	937	1097.0	5.013674
64019156	1061	1226.0	0.97879285
64019164	926	1252.0	11.501597
64019173	838	1218.0	21.510674
64019174	758	1131.0	19.8939
64019183	947	1164.0	6.443299
64019184	1043	1175.0	2.212766
64019214	851	1147.0	13.687881
64019216	839	1154.0	14.471404
64019219	796	1162.0	21.858864
64019226	936	1120.0	2.5892859
64019235	897	1134.0	9.171076
64019247	957	1099.0	0.7279345
64019256	962	1119.0	0.71492404
64019263	978	1139.0	5.618964
64019275	840	1102.0	16.60617
64019289	637	920.0	15.543479
64019293	815	974.0	6.5708423
64019295	738	1023.0	12.903225
64019300	786	893.0	1.5677491
64019301	760	921.0	6.2975025
64019304	918	986.0	1.2170385
64019309	801	958.0	0.10438414
64019331	663	870.0	5.172414
64019338	681	854.0	11.358314
64019340	801	869.0	0.0
64019361	628	776.0	3.3505154
64019368	577	637.0	4.0816326
64019369	576	829.0	23.522316
64019374	570	665.0	4.06015
64019377	636	758.0	1.3192612
64019379	518	658.0	15.805471
64019380	594	769.0	10.923277
64019398	424	527.0	1.8975332
64019404	562	634.0	2.8391168
64019421	318	434.0	20.046083
64019442	283	344.0	16.27907
64019443	215	318.0	29.874214
64019451	320	342.0	2.3391814
64019454	201	328.0	29.268291
64019455	6732	19679.0	0.22867015
64019461	6781	19148.0	3.535617
64019462	7241	19153.0	0.20362346
64019464	7112	19118.0	3.1279423
64019476	7045	18612.0	2.3479474
64019478	6890	18653.0	1.2116013
64019481	6713	18442.0	3.8553302
64019482	6691	18491.0	0.4921313
64019485	6792	18483.0	0.9792782
64019496	6950	17983.0	0.12789857
64019501	6463	17755.0	2.917488
64019503	6481	17642.0	3.9678042
64019509	6037	17492.0	12.977362
64019520	6360	17211.0	0.5054907
64019521	6696	17149.0	0.75223047
64019522	6627	17215.0	0.16845775
64019525	6365	17139.0	0.7818426
64019530	7152	16935.0	2.8402715
64019532	6392	16935.0	0.6023029
64019544	6944	16630.0	0.15033072
64019548	6496	16506.0	0.70883316
64019549	6429	16441.0	0.13381182
64019560	6728	16105.0	0.38497362
64019579	6623	15843.0	0.34084454
64019593	6231	15624.0	0.12800819
64019602	6308	15445.0	3.0689542
64019606	5558	15254.0	16.99882
64019621	6640	15011.0	0.1398974
64019638	5910	14779.0	4.3101697
64019639	6436	14717.0	0.2921791
64019656	6254	14552.0	0.33672348
64019661	5538	14351.0	6.452512
64019666	6325	14472.0	1.3681593
64019675	5974	14278.0	0.37120044
64019676	6137	14261.0	0.19633968
64019682	5847	14268.0	0.6167648
64019727	5888	13648.0	0.25644782
64019738	6165	13529.0	0.9165497
64019739	6015	13501.0	1.4517443
64019746	5675	13372.0	0.20939277
64019751	5849	13417.0	0.2161437
64019752	5641	13284.0	0.44414333
64019754	5818	13333.0	0.3525088
64019759	5769	13225.0	0.3327032
64019762	6024	13181.0	2.852591
64019765	6048	13152.0	0.243309
64019767	5628	13170.0	0.2657555
64019773	6405	13089.0	0.6799603
64019776	5984	13132.0	0.9214133
64019781	5912	13019.0	0.82955676
64019787	5758	12996.0	1.9467529
64019790	5127	12889.0	14.935216
64019801	5807	12851.0	1.7663995
64019802	5492	12777.0	0.25827658
64019809	5485	12701.0	3.283206
64019839	5811	12333.0	0.34054974
64019851	4792	12246.0	21.157928
64019862	6361	12233.0	6.310799
64019894	5711	11887.0	0.06730042
64019896	5341	11820.0	0.2538071
64019900	5698	11925.0	0.47798744
64019908	5374	11709.0	1.673926
64019909	5401	11706.0	0.4271314
64019922	5051	11582.0	5.258159
64019932	5231	11609.0	0.18950814
64019934	5735	11592.0	1.7598344
64019936	5201	11570.0	1.823682
64019952	5205	11443.0	0.49812114
64019956	5454	11388.0	0.17562346
64019971	5343	11183.0	0.4292229
64019977	3614	11112.0	18.394527
64019979	5402	11180.0	2.4776387
64019993	5193	11077.0	0.38819176
64019995	5317	11119.0	0.28779566
64020000	5204	11019.0	0.0816771
64020001	5048	11014.0	0.32685673
64020015	5548	11011.0	0.63572794
64020023	5179	10873.0	0.34948954
64020024	5213	10896.0	0.945301
64020025	5235	10798.0	0.4352658
64020029	4988	10775.0	2.6171694
64020031	5112	10802.0	1.8885391
64020042	5278	10806.0	1.7490282
64020045	5231	10701.0	0.4672461
64020050	5281	10737.0	1.993108
64020052	5176	10538.0	0.6547732
64020054	5173	10659.0	0.31897926
64020057	5409	10702.0	0.03737619
64020065	5155	10543.0	0.34145877
64020071	5014	10504.0	0.36176693
64020078	5367	10501.0	0.18093514
64020081	5086	10543.0	0.35094374
64020090	5091	10332.0	2.2067363
64020096	5046	10292.0	0.26233968
64020103	5228	10327.0	0.22271715
64020105	4994	10247.0	4.7916465
64020106	5245	10268.0	0.9154655
64020120	5219	10229.0	0.19552253
64020121	5456	10186.0	0.67740035
64020125	5624	10224.0	1.0758998
64020128	5181	10140.0	0.71005917
64020129	4649	10161.0	3.7889972
64020143	4213	10090.0	0.19821607
64020144	5824	10047.0	1.4631233
64020152	4965	9995.0	0.4702351
64020178	4984	9890.0	0.3943377
64020179	4351	9768.0	2.0782146
64020180	5042	9799.0	1.5103582
64020181	4747	9840.0	0.85365856
64020185	5007	9845.0	2.8440833
64020199	4904	9673.0	0.5479169
64020205	4788	9711.0	2.7494595
64020212	4401	9628.0	7.613211
64020216	4522	9652.0	0.22793202
64020232	4567	9594.0	7.0148005
64020238	4842	9624.0	6.556525
64020252	4600	9595.0	1.6050026
64020267	4686	9575.0	0.19843343
64020270	4978	9473.0	1.2878708
64020279	4692	9365.0	0.2455953
64020280	5000	9469.0	0.49635652
64020281	4817	9449.0	1.9684622
64020283	4257	9397.0	11.173779
64020296	4673	9306.0	5.093488
64020301	4861	9359.0	0.438081
64020304	4985	9326.0	0.16084066
64020307	4322	9317.0	5.6885266
64020312	4655	9315.0	0.63338697
64020319	4437	9289.0	13.661321
64020331	4157	9139.0	13.163365
64020333	5013	9242.0	0.30296472
64020341	4585	9113.0	7.055854
64020347	4734	9121.0	0.098673396
64020359	4841	9096.0	0.7915568
64020362	4748	9040.0	3.993363
64020367	4606	9037.0	2.3459113
64020372	4745	9071.0	0.19843458
64020373	4587	8988.0	0.40053403
64020382	4782	9061.0	0.29798037
64020384	4142	9027.0	0.6646726
64020391	4508	8879.0	0.6081766
64020399	4688	8864.0	0.41741878
64020404	4287	8865.0	0.53017485
64020407	4851	8987.0	0.3449427
64020420	4788	8797.0	0.75025576
64020423	4438	8829.0	0.101936795
64020426	4605	8720.0	0.29816514
64020429	4569	8792.0	1.7060965
64020466	4686	8654.0	1.8257453
64020467	4923	8673.0	0.7609824
64020470	4276	8573.0	2.1579378
64020496	4216	8578.0	0.45465142
64020499	4630	8511.0	7.06145
64020503	4702	8598.0	0.34891835
64020519	4526	8504.0	0.31749764
64020535	4604	8395.0	0.69088745
64020536	4406	8375.0	0.7283582
64020540	2556	8272.0	4.5938106
64020541	4720	8371.0	1.0990324
64020543	4780	8416.0	0.66539925
64020545	5041	8427.0	0.65266407
64020567	4610	8296.0	4.496143
64020594	4275	8127.0	0.33222592
64020595	4283	8241.0	0.4247057
64020605	4654	8249.0	0.7758516
64020612	4283	8160.0	0.20833334
64020615	4251	8114.0	4.0054226
64020617	4415	8158.0	0.34322137
64020642	4186	8088.0	0.18545994
64020648	4881	8071.0	0.4460414
64020651	4320	8034.0	1.4438635
64020663	4363	8100.0	0.44444445
64020672	3689	7861.0	16.015774
64020677	4797	8010.0	0.17478153
64020682	4348	7968.0	0.21335341
64020683	4029	7893.0	9.185354
64020710	4301	7834.0	0.395711
64020712	4360	7898.0	0.3038744
64020715	4223	7844.0	0.21672617
64020752	4331	7710.0	0.46692607
64020757	4710	7710.0	4.61738
64020758	4371	7756.0	0.4899433
64020759	4248	7720.0	0.31088084
64020763	3870	7597.0	9.108858
64020776	4276	7616.0	0.14443278
64020783	4167	7615.0	0.7091267
64020785	4256	7619.0	0.47250298
64020796	4252	7558.0	0.6086266
64020801	4242	7543.0	0.2121172
64020808	4357	7527.0	1.4348346
64020814	4282	7572.0	0.17168516
64020815	4224	7555.0	1.7074784
64020816	4348	7571.0	1.0698719
64020820	4125	7503.0	0.87964815
64020827	4258	7460.0	0.34852546
64020828	4275	7538.0	0.7163704
64020831	4413	7493.0	0.56052315
64020833	4515	7415.0	6.716116
64020848	4165	7493.0	0.25357002
64020849	4104	7445.0	2.9684353
64020858	3714	7448.0	14.205156
64020861	4337	7455.0	0.46948358
64020874	4845	7320.0	0.4234973
64020888	4147	7334.0	0.16362149
64020896	4151	7273.0	0.13749485
64020908	4590	7252.0	0.9376723
64020911	4115	7193.0	0.19463368
64020923	4262	7094.0	0.5638568
64020945	3996	7145.0	0.23792861
64020947	4190	7098.0	1.4370245
64020950	4062	7104.0	0.7882883
64020953	4285	7163.0	0.34901577
64020954	3902	7048.0	3.3059022
64020958	4002	7036.0	0.38374075
64020964	4132	7093.0	0.4652474
64020966	4176	7109.0	0.056266703
64020991	4073	6939.0	1.3546621
64020995	4177	6898.0	1.2032473
64020999	4288	6979.0	0.4728471
64021002	3898	6919.0	3.3964443
64021010	4244	6924.0	0.43327558
64021012	4050	6938.0	0.7783223
64021030	3807	6843.0	7.540552
64021032	3886	6884.0	0.058105752
64021034	3610	6765.0	6.4745007
64021035	4276	6873.0	0.26189438
64021047	4174	6876.0	0.08726004
64021069	4000	6797.0	1.2799765
64021071	3169	6644.0	24.11198
64021075	3943	6798.0	0.92674315
64021087	4066	6779.0	0.3540345
64021088	4048	6715.0	0.6552495
64021097	3819	6768.0	1.285461
64021098	3894	6721.0	0.20830233
64021104	4131	6633.0	3.000151
64021105	3797	6590.0	1.9423369
64021121	3962	6635.0	2.0949512
64021122	3963	6647.0	0.22566572
64021125	3795	6508.0	3.7031345
64021128	3862	6592.0	0.65230584
64021140	3639	6518.0	0.27615833
64021143	4030	6604.0	0.3634161
64021144	4038	6538.0	0.4282655
64021145	4156	6555.0	4.1189933
64021147	4073	6656.0	1.2770433
64021151	4036	6388.0	1.0331872
64021155	3834	6417.0	0.31167212
64021161	3900	6513.0	0.32243204
64021169	3964	6500.0	0.12307692
64021175	2745	6468.0	0.7884972
64021194	3820	6397.0	1.8446147
64021202	3837	6392.0	1.8929912
64021204	3651	6344.0	0.3152585
64021206	3901	6352.0	0.36209068
64021226	3839	6276.0	0.0956023
64021228	3747	6323.0	0.031630553
64021282	3497	6121.0	7.678484
64021283	3928	6140.0	0.22801302
64021286	3534	6092.0	0.09848982
64021287	3677	6089.0	0.8047299
64021288	3990	6169.0	0.32420164
64021296	3793	6032.0	0.59681696
64021298	3458	6182.0	10.854093
64021299	3642	6082.0	0.2466294
64021316	3657	6013.0	0.1496757
64021321	3550	5968.0	0.7540214
64021335	3376	5994.0	1.001001
64021341	3230	5884.0	11.488783
64021344	3596	5934.0	1.2639029
64021345	4063	5969.0	2.1611662
64021350	3602	5941.0	0.47130114
64021351	3817	5977.0	0.68596286
64021357	3689	5968.0	0.16756032
64021363	3712	5902.0	0.47441545
64021365	3503	5846.0	1.1289771
64021367	3532	5835.0	2.7420738
64021369	3632	5913.0	0.40588534
64021382	3493	5823.0	1.7516743
64021401	3873	5837.0	0.4454343
64021412	3528	5779.0	1.5573628
64021426	3751	5740.0	0.17421603
64021435	2865	5681.0	1.6546383
64021440	3214	5641.0	0.23045558
64021454	3522	5683.0	0.36952314
64021458	3555	5664.0	0.5473164
64021459	3529	5592.0	0.08941345
64021462	3347	5619.0	0.83644783
64021466	3533	5655.0	1.4500442
64021479	3498	5558.0	0.5937388
64021485	2968	5441.0	10.292225
64021500	3707	5519.0	0.14495379
64021502	3468	5549.0	0.3604253
64021509	3680	5557.0	0.1799532
64021517	3688	5582.0	0.25080618
64021525	3389	5555.0	3.3303332
64021553	3425	5501.0	0.07271405
64021561	3414	5291.0	0.05670006
64021574	4176	5448.0	1.4133626
64021577	3345	5325.0	2.1971831
64021578	3312	5330.0	0.15009381
64021579	3437	5437.0	0.09196248
64021580	3610	5368.0	0.1490313
64021612	3454	5385.0	0.6870938
64021614	3267	5278.0	0.3031451
64021625	3425	5282.0	1.9310868
64021627	3320	5242.0	0.915681
64021640	3371	5208.0	0.3840246
64021650	3468	5229.0	0.4016064
64021663	3126	5095.0	0.5103042
64021684	3344	5088.0	1.4937106
64021709	3312	5117.0	0.15634161
64021742	3234	5000.0	0.22
64021759	2729	4875.0	11.589744
64021768	3256	4871.0	5.2555943
64021769	3187	4884.0	1.904177
64021795	2511	4787.0	25.088781
64021796	3353	4923.0	0.42656916
64021810	3254	4829.0	0.062124662
64021812	3143	4888.0	0.5728314
64021819	3182	4769.0	1.4049067
64021821	3165	4842.0	0.20652623
64021822	3040	4854.0	0.16481252
64021857	3178	4722.0	0.21177468
64021865	3176	4679.0	0.1923488
64021873	3502	4675.0	0.25668448
64021881	2958	4739.0	5.6129985
64021883	3133	4700.0	2.9361703
64021890	2894	4553.0	7.3138585
64021912	3038	4550.0	0.08791209
64021916	2944	4627.0	0.0
64021918	2922	4507.0	0.08875083
64021927	3237	4634.0	0.84160554
64021934	3230	4628.0	0.10803803
64021939	3042	4610.0	0.15184382
64021961	2629	4437.0	0.2253775
64021963	3145	4509.0	0.62098026
64021972	3051	4523.0	0.35374752
64021981	3206	4483.0	0.89225966
64021997	3053	4449.0	0.8091706
64021999	2886	4376.0	0.5255941
64022020	3034	4417.0	0.4980756
64022021	2905	4430.0	0.69977427
64022034	2813	4287.0	4.665267
64022037	2976	4411.0	1.5416006
64022040	2927	4328.0	0.09242144
64022045	3147	4470.0	0.4474273
64022046	2967	4320.0	1.8518518
64022049	2969	4347.0	0.5521049
64022058	2878	4278.0	0.07012623
64022067	3005	4350.0	0.0
64022068	3006	4305.0	0.53426254
64022077	2777	4216.0	2.870019
64022090	2523	4187.0	13.971817
64022111	2931	4264.0	0.14071295
64022128	2931	4244.0	0.5419415
64022129	2914	4204.0	0.28544244
64022143	2695	4103.0	5.288813
64022173	2110	3998.0	33.466732
64022184	2902	4061.0	0.7879833
64022203	2896	4000.0	0.025
64022208	2834	4004.0	0.47452548
64022216	2710	3861.0	0.025900025
64022222	2756	3945.0	0.70975924
64022227	2790	3952.0	0.5060729
64022240	2849	3993.0	0.75131476
64022241	2746	3899.0	0.10259041
64022243	2714	3895.0	0.15404364
64022250	2790	3911.0	0.43467143
64022253	2813	3954.0	0.025290845
64022263	2763	3944.0	0.811359
64022267	2767	3843.0	0.33827737
64022280	2722	3830.0	4.62141
64022288	2642	3802.0	0.052603893
64022297	2696	3835.0	0.20860496
64022307	2414	3805.0	0.49934298
64022315	2670	3807.0	0.052534807
64022318	2728	3839.0	3.4383953
64022324	2676	3831.0	3.0018272
64022329	2723	3746.0	0.2669514
64022346	2704	3708.0	0.4854369
64022361	2271	3657.0	13.016133
64022405	2580	3605.0	1.10957
64022408	2619	3595.0	0.2503477
64022412	2845	3649.0	0.7673335
64022422	2564	3540.0	1.7514124
64022433	2504	3515.0	3.2147937
64022436	2434	3478.0	2.9902241
64022462	2391	3411.0	9.058927
64022476	2583	3435.0	0.029112082
64022480	2521	3444.0	0.17421603
64022489	2598	3497.0	0.71489847
64022490	2503	3426.0	0.9340339
64022497	2466	3435.0	0.26200873
64022502	2434	3258.0	1.2277471
64022506	2495	3311.0	0.72485656
64022520	2360	3271.0	1.589728
64022547	2367	3231.0	0.9904055
64022559	2438	3284.0	0.45676002
64022571	2477	3237.0	0.89589125
64022578	2293	3214.0	5.102676
64022581	2591	3312.0	0.8152174
64022597	2379	3165.0	0.34755135
64022601	2294	3144.0	0.89058524
64022605	2507	3233.0	0.30931026
